id,type,x,y,z,slope,outgoing,drain,drainCoupledID,drainType,drainLength,drainWidth,n_Manning,yFull,area,width
199,STREET,823302.907369218,92625.7046253296,33.2232,0.0070599280011186,191,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
200,STREET,823298.063778905,92625.9221248944,33.2232,0.0075466315535447,191,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
201,STREET,824224.822625384,92910.2862561614,27.432,0.0021093904438534,175,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
202,STREET,824299.738975548,93016.8272430804,27.432,0.0155934504295092,100,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
203,STREET,823924.841247286,92484.2047921595,32.3088,0.0027241838957969,261,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
204,STREET,823966.087442854,92543.3343900671,32.3088,0.0534865076578763,6,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
205,STREET,824069.904735219,92698.83247907,28.956,0.0187228856905579,207,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
206,STREET,824101.961771103,92743.637689459,28.956,0.0429442205680503,207,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
207,STREET,824126.967321096,92778.1086205209,27.1272,0.001728224163212,100,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
208,STREET,824044.447286133,92656.7941631468,29.2608,0.0067703466555287,171,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
209,STREET,824049.284076462,92664.2046483282,29.2608,0.008354136546067,171,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
210,STREET,824784.25624833,92553.8834607331,35.9664,0.029190466718468,82,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
211,STREET,824707.574759878,92569.334838067,34.7472,0.0258376648829814,212,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
212,STREET,824685.185204655,92576.7752231856,34.1376,0.0237967518024695,3,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
213,STREET,823951.095372838,93342.6192914958,28.3464,0.0092298340127688,88,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
214,STREET,823887.417500194,93389.0822985691,28.3464,0.005140054481606,88,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
215,STREET,823766.164642703,93477.9360208629,30.48,0.0064364273738301,252,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
216,STREET,823766.159042713,93477.940020855,30.48,0.0064363807964271,252,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
217,STREET,823721.733584156,93510.4945680791,32.9184,0.0442729726385194,216,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
218,STREET,824091.575591878,92558.0688605997,32.004,0.0157153367550925,237,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
219,STREET,824088.217198592,92559.190858357,32.004,0.0286364215642432,6,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
220,STREET,823869.047736934,92635.5333056714,30.1752,0.0088574780253968,221,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
221,STREET,823836.646001737,92647.1214824945,29.8704,0.0057878120739542,223,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
222,STREET,823826.404622221,92651.5806735735,29.8704,0.0073457778406907,223,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
223,STREET,823788.601397825,92668.6863393647,29.5656,0.0013654800848432,6,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
224,STREET,823664.436546158,92738.530699676,30.7848,0.0036001202028342,81,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
225,STREET,823581.23111257,92790.734595267,30.1752,0.0025334502616059,223,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
226,STREET,823535.601603826,92819.7934371501,30.7848,0.0112686798846693,225,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
227,STREET,823501.019272991,92842.1277924816,31.0896,0.0074039031237495,226,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
228,STREET,823477.484020063,92862.0607526129,31.6992,0.0197652337072534,227,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
229,STREET,823448.42517818,92886.7967031415,31.6992,0.0045980589473646,162,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
230,STREET,823226.709532719,93072.1860360552,31.3944,0.0142877200171692,166,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
231,STREET,824585.168154014,92474.9994914152,33.8328,0.0068205557341213,3,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
232,STREET,824654.215466597,92635.4930057512,32.9184,0.0140434217002928,4,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
233,STREET,823232.1076889,93387.9781725999,32.004,0.115689781527465,56,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
234,STREET,823703.126395069,92487.29561259,32.3088,0.0093852744735714,235,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
235,STREET,823721.798831433,92513.8673490039,32.004,0.0033885049616422,79,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
236,STREET,823820.407234217,92654.1919683527,29.8704,0.0087203321615124,223,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
237,STREET,824094.144286741,92655.0101667166,30.48,0.0415836480863652,171,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
238,STREET,823354.565465902,93081.9016129332,32.004,0.0108212331871844,244,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
239,STREET,823362.130750769,93076.9053229248,32.004,0.0124742074597297,244,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
240,STREET,823374.125226779,93072.0406326553,32.004,0.0161779989229843,244,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
241,STREET,823380.051914929,93070.5503356353,32.004,0.0188457073461847,244,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
242,STREET,823390.017694997,93070.8463350415,32.004,0.0265921189764523,244,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
243,STREET,823400.998373036,93074.2827281676,32.004,0.0525739104860614,244,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
244,STREET,823410.877853275,93080.3525160321,31.3944,0.0045991822899078,166,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
245,STREET,823637.3150004,93283.6987093358,30.48,0.0063234896156272,246,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
246,STREET,823709.585055859,93347.4989817355,29.8704,0.0083447615488523,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
247,STREET,823714.599145831,93353.7577692192,29.8704,0.0086398658955634,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
248,STREET,823718.132838763,93358.1951603434,29.8704,0.0088563779621155,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
249,STREET,823721.085432859,93367.8361410639,29.8704,0.0090885508067583,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
250,STREET,823721.755731521,93373.9656288045,29.8704,0.0091614045530727,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
251,STREET,823721.077732875,93388.1641004043,29.8704,0.0091618306705306,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
252,STREET,823719.061336908,93395.7688851947,29.8704,0.0090451064372168,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
253,STREET,823715.351344326,93402.9900707525,31.6992,0.225264101712861,252,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
254,STREET,823493.329407546,92490.2202917842,32.9184,0.01645442087396,262,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
255,STREET,823586.548101935,92626.1653244075,32.004,0.0084411364352774,262,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
256,STREET,824462.531449965,92721.0908345528,29.8704,0.0034162878809042,93,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
257,STREET,823222.919429195,92742.9436908497,32.9184,0.0168665910634794,161,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
258,STREET,823221.103414127,92744.2280983981,32.9184,0.0170662911881953,161,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
259,STREET,824374.413926198,92916.0601446136,28.3464,0.017388688641467,27,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
260,STREET,824371.027232973,92919.6585374172,28.3464,0.0191565016684165,27,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
261,STREET,824036.717096658,92482.6451845939,32.004,0.0238801540176661,6,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
262,STREET,823545.406384219,92566.8124431122,31.3944,0.0029176035274418,224,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
263,STREET,823345.431284171,92697.7832811706,32.9184,0.0103265794283488,164,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
264,STREET,824562.798149429,93032.2296122757,29.2608,0.0074902949500373,155,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
265,STREET,824638.269298486,93137.1244024884,28.6512,0.0063354106558734,358,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
266,STREET,824642.369890288,93142.7002913348,28.6512,0.0063386491560863,358,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
267,STREET,824007.815259398,93418.13714046,28.6512,0.0032273990429489,131,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
268,STREET,824760.586234839,93105.3947750712,31.0896,0.0538365473312719,128,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
269,STREET,824496.931481162,92944.7438872493,29.8704,0.029149817230923,155,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
270,STREET,824583.099708827,92881.9331128684,29.8704,0.0044262489587224,22,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
271,STREET,823766.161542706,93477.942920846,30.48,0.0064361253401852,252,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
272,STREET,823721.741307187,93510.4944336356,32.9184,0.0442780445095146,216,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
273,STREET,824774.250393353,92787.0198816787,32.3088,0.0172392978711448,147,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
274,STREET,824744.375486273,92903.3328700687,30.7848,0.0070448502344764,124,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
275,STREET,824758.06845889,92942.4147919056,30.7848,0.0086363239111433,124,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
276,STREET,824766.055942914,92971.2270342832,31.0896,0.0101943493277276,275,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
277,STREET,824766.305271364,92972.1412240334,31.0896,0.0098811895870004,275,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
278,STREET,824140.22819457,93451.741173251,28.6512,0.0023189163216027,323,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
279,STREET,824133.198708631,93461.6402534517,28.6512,0.0022618260108871,323,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
280,STREET,824116.101464956,93503.6293631909,28.6512,0.0020880359530194,323,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
281,STREET,824173.455928115,93417.478341778,28.6512,0.0116107906441804,320,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
282,STREET,824446.161782704,93322.421531889,26.8224,0.015908639358249,283,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
283,STREET,824455.798863431,93338.9807987734,26.5176,0.022315383826195,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
284,STREET,824465.588443852,93348.5057797248,26.2128,0,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
285,STREET,824479.346816334,93359.8828569695,26.2128,0,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
286,STREET,824498.661377706,93380.7849151656,26.2128,0,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
287,STREET,824515.330144365,93398.7765791793,26.2128,0,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
288,STREET,824522.959629106,93411.5610536121,26.2128,0,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
289,STREET,824525.119724786,93415.1807463738,26.2128,0,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
290,STREET,824545.757183513,93461.482853766,26.5176,0.0060126532365423,289,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
291,STREET,824556.869761286,93482.9141109058,26.5176,0.0040745628293016,289,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
292,STREET,824562.389151569,93495.8603318959,26.5176,0.0034296574289051,289,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
293,STREET,823341.085648887,93517.1209344571,31.0896,0.0066886935900014,295,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
294,STREET,823324.948225136,93508.0259606829,31.0896,0.0111174265502094,295,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
295,STREET,823305.312664407,93488.8920989503,30.7848,0.0044158630694633,300,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
296,STREET,823294.44548614,93475.9060249224,31.6992,0.0540003856586519,295,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
297,STREET,823283.311008408,93474.7978271359,31.6992,0.0459373927922236,298,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
298,STREET,823266.539941952,93485.5195056954,30.7848,0.0074856294077545,300,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
299,STREET,823255.622363785,93500.0804765711,30.7848,0.01352624705497,300,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
300,STREET,823243.117527875,93518.8263756352,30.48,0.0012682534250478,150,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
301,STREET,824430.663513698,93330.6199154941,26.8224,0.0257820928989228,310,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
302,STREET,824422.831829363,93339.9332968658,26.5176,0.006989620608679,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
303,STREET,824415.767443491,93355.490765751,26.5176,0.0060586459324047,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
304,STREET,824409.099956826,93375.8107251118,26.5176,0.0048580203172563,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
305,STREET,824404.019966989,93392.4794917759,26.5176,0.0040285737206865,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
306,STREET,824399.402976222,93405.3911659528,26.5176,0.0034925150480452,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
307,STREET,824393.264588497,93417.8795409765,26.5176,0.0030413983879194,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
308,STREET,824383.951307124,93429.5212176908,27.432,0.0811208631935301,347,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
309,STREET,824372.097930831,93444.5494876368,27.432,0.0479260330344297,347,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
310,STREET,824437.291300443,93340.4094959151,26.5176,0.0103558627471179,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
311,STREET,824429.459616107,93353.321170092,26.5176,0.0083625248858615,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
312,STREET,824423.956227114,93367.2911421534,26.5176,0.0066733536683289,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
313,STREET,824418.664637698,93384.6478074404,26.5176,0.0051461165118217,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
314,STREET,824413.372948283,93400.7344752647,26.5176,0.0041271064076616,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
315,STREET,824409.920155186,93429.0449186431,26.5176,0.0031132021507434,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
316,STREET,824409.708455612,93458.0432606489,26.5176,0.0025870043921086,286,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
317,STREET,824411.884299251,93498.4803389962,26.5176,0.00216825114068,289,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
318,STREET,824741.791191445,93403.5166697005,29.2608,0.0168334422596821,334,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
319,STREET,824748.008094645,93398.465441585,32.004,0.342459391383261,318,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
320,STREET,824250.53317396,93346.1669844008,27.432,0.0057245173785434,307,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
321,STREET,824363.199248629,93453.0567706192,27.432,0.0298754318416031,347,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
322,STREET,824717.379978175,93493.1622323999,28.0416,0.0098313504563536,292,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
323,STREET,824262.0538497,93501.0886060097,28.3464,0.0127809353746631,332,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
324,STREET,824023.117828794,93439.5877975604,28.6512,0.0025234978218007,131,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
325,STREET,824027.292320445,93448.2654802026,28.6512,0.0023400626710925,131,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
326,STREET,824028.734717558,93457.0840625658,28.6512,0.0022038001690648,131,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
327,STREET,824027.956719116,93463.1704503936,28.6512,0.0021319976319307,131,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
328,STREET,824012.637292687,93505.4304803097,31.0896,0.0542456999660931,327,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
329,STREET,824367.5638399,93457.5156617029,27.432,0.0310729774025184,347,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
330,STREET,824356.646261734,93470.372835986,27.432,0.0198252648229799,347,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
331,STREET,824334.20960661,93498.9478788386,27.432,0.0117719607845259,317,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
332,STREET,824333.587071137,93499.8433468357,27.432,0.0116768051991902,317,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
333,STREET,824622.398430231,93362.6068515193,28.0416,0.0165387772685492,289,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
334,STREET,824682.692609639,93445.38628596,28.0416,0.0116814876748958,292,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
335,STREET,824357.836859355,93133.0555106237,27.1272,0.0075983615414459,336,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
336,STREET,824376.093122843,93168.7743391845,26.8224,0.0063603808888847,337,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
337,STREET,824397.524379979,93211.6367534612,26.5176,0.0019939956064436,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
338,STREET,824411.679651667,93242.1961923441,26.8224,0.0090502457702661,337,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
339,STREET,824433.692907639,93296.8061831211,26.8224,0.0069666117998213,310,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
340,STREET,823967.874739279,93445.3851859635,28.6512,0.0031039174102513,132,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
341,STREET,823907.416660195,93488.9072989173,28.956,0.004091605575402,340,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
342,STREET,823882.244877267,93507.7003676188,30.7848,0.058217300500126,341,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
343,STREET,823789.430868925,93509.3160853655,32.3088,0.0468200392152567,133,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
344,STREET,824409.920155186,93409.3599580136,26.5176,0.0036956480343646,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
345,STREET,824405.964663099,93417.2445422452,26.5176,0.0033496502351408,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
346,STREET,824400.037974953,93426.9811227717,26.5176,0.0029809033011507,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
347,STREET,824390.301294423,93438.8344990641,26.5176,0.0025920548694901,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
348,STREET,824378.659617709,93452.3811719723,27.432,0.0511932827726729,347,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
349,STREET,824163.815947397,93263.8241490874,27.7368,0.0192871917433608,140,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
350,STREET,824536.119702788,93265.0599466163,26.8224,0.002792252205575,283,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
351,STREET,824478.88321726,93300.891974949,26.8224,0.0068435727611625,283,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
352,STREET,824380.40441422,93029.6862173627,27.7368,0.0182325826123676,99,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
353,STREET,824398.2140786,93016.7024433307,27.7368,0.0137128482407441,99,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
354,STREET,824496.928181173,92944.7469872418,29.8704,0.0291523223876827,155,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
355,STREET,823291.731891568,92808.0824605733,33.2232,0.037768731413004,164,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
356,STREET,824380.40411422,93029.6911173543,27.7368,0.0182334356781574,99,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
357,STREET,824515.690243647,93213.7782491774,27.7368,0.005599990826051,116,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
358,STREET,824525.025924975,93226.6093235139,27.7368,0.0079043978773862,116,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
359,STREET,824534.52860597,93239.5564976224,27.7368,0.0135457575206302,116,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
360,STREET,824301.989663679,92478.9471469496,34.4424,0.0044361310402139,73,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
361,STREET,824294.089386849,92482.9022109336,34.4424,0.0039708440440314,73,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0,0
364,SEWER,823239.80967494,93395.8711934356,27.7368,0.00377105782439,447,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
365,SEWER,823249.943856431,93404.8364775515,27.7368,0.0038049953659466,447,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
366,SEWER,824173.278491818,93418.3733780964,25.6032,0.0116107883452002,424,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
368,SEWER,824133.021263188,93462.535297443,25.6032,0.007405912614365,424,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
382,SEWER,823245.986270055,93164.779309942,29.2608,0.0095046095299579,594,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
390,SEWER,824762.74064179,92959.2848211351,28.6512,0.0094661928359503,498,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
391,SEWER,824733.643296503,92875.4155714556,28.3464,0.0100994277456552,576,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
392,SEWER,824705.941048644,92793.6287180595,28.3464,0.0028833426032866,513,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
400,SEWER,823997.579630869,92591.6051628924,26.2128,0.0030953152317497,447,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
417,SEWER,823545.228846837,92567.7073937371,28.3464,0.0039351254526506,504,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
418,SEWER,823370.307558963,92684.4805786393,29.8704,0.0080906214544264,588,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
419,SEWER,824375.147541642,92913.1138938507,25.2984,0.0164293482610191,420,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
420,SEWER,824331.901418644,92948.1484295586,24.384,0.0020376488442569,447,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
424,SEWER,824250.355754826,93347.0620086547,24.384,0.0070215445983559,447,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
425,SEWER,824367.386440872,93458.4107112059,24.384,0.0144284166843756,447,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
426,SEWER,823350.59018361,93087.2381524802,28.956,0.0034333883188187,591,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
427,SEWER,823504.432401168,93277.8723131674,28.956,0.0143502887508866,570,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
428,SEWER,823607.04401053,93488.2035369892,29.2608,0.0114863037670656,611,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
436,SEWER,824496.750921585,92945.6388385343,26.8224,0.0288032196578629,451,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
437,SEWER,824640.14225785,93140.8072907881,25.6032,0.008125241529196,438,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
438,SEWER,824547.411721799,93258.7747757455,24.384,0.0059010504675173,452,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
439,SEWER,824716.241720434,93150.4154755275,27.1272,0.0198686839977609,437,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
440,SEWER,824030.979451912,93285.157214258,24.384,0.0086954768665802,509,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
441,SEWER,823950.92169463,93343.5143069642,25.2984,0.0092298704635905,440,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
447,OUTFALLSEWER,824371.375235395,93395.1614252635,23.4696,0,-1,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
451,SEWER,824453.993897807,92976.8058812287,25.2984,0.0066778345190734,574,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
452,SEWER,824422.145545115,93349.9865080224,23.4696,0,447,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
453,SEWER,824799.635681647,92724.6086449342,29.2608,0.0078575566510509,392,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
456,SEWER,824377.393142026,92749.2215891852,26.5176,0.0054531183175569,457,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
457,SEWER,824324.82053627,92768.2039535624,26.2128,0.0204183085886048,501,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
458,SEWER,823687.883592439,92466.7519794777,29.2608,0.0062911783766551,527,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
459,SEWER,823820.229648804,92655.0868437417,26.8224,0.0032361985596268,400,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
468,SEWER,824016.273800914,92453.4186123662,28.956,0.0196722283576983,400,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
469,SEWER,824088.039768671,92560.0856221199,28.956,0.0286364060671837,400,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
470,SEWER,823496.294936977,92495.826521924,29.8704,0.0175260572573919,417,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
471,SEWER,824534.076455044,92918.4307885609,26.8224,0.0153783606959123,451,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
472,SEWER,824633.243872669,93052.712149314,26.8224,0.0137973458218806,437,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
473,SEWER,824542.837549239,92549.2829538714,30.7848,0.0164438168870709,503,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
474,SEWER,824423.739161936,92621.7470201036,28.6512,0.0193208958649009,490,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
486,SEWER,824413.195559844,93401.6295147411,23.4696,0,447,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
490,SEWER,824457.764598224,92710.0739618883,26.8224,0.0034094497889414,456,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
491,SEWER,824208.926049309,92614.7860268366,28.956,0.0285122849352691,492,0,-1,Circular,0.5,0.5,0.01,0.5,0,0
