id,type,x,y,z,slope,outgoing,drain,drainCoupledID,drainType,drainLength,drainWidth,n_Manning,yFull,area,width
577	SEWER	824576.8344904370	92457.6993197854	30.7848	0.008550078419711140	503	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
581	SEWER	823231.3437004420	93017.05127571050	27.432	0.0032989782530620800	447	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
586	SEWER	823287.823904397	92804.117560867	30.1752	0.020657389679433500	588	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
587	SEWER	823201.5764551800	92976.92894719710	27.432	0.0031895281585986800	447	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
588	SEWER	823345.5762984900	92871.21624153840	28.346400000000000	0.005118764141338310	587	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
589	SEWER	823222.7418233330	92743.83856771140	29.8704	0.00861231671131718	588	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
591	SEWER	823282.6459076240	93030.10125357820	28.651200000000000	0.009118526029925170	593	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
592	SEWER	823397.8145027260	92930.71153575380	28.346400000000000	0.004876049105760750	581	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
593	SEWER	823255.9473551990	93050.21381662310	28.346400000000000	0.02214430533377380	581	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
594	SEWER	823230.7733000430	93069.78378069320	28.346400000000000	0.017339333879616700	581	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
595	SEWER	823488.4044415280	92853.5563772085	28.651200000000000	0.002561484228316690	592	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
600	SEWER	823251.2019769570	92561.79899645310	29.8704	0.03467971510825850	605	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
601	SEWER	823297.8861910510	92626.81698058090	30.1752	0.0038079911880621600	600	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
605	SEWER	823258.0481660250	92509.5112908454	28.041600000000000	0.003213768270485520	447	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
610	SEWER	823644.6371418760	93521.30517836520	29.5656	0.006085102593246060	428	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
611	SEWER	823765.984024306	93478.83795815260	27.432	0.017772532624655700	571	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
612	SEWER	823950.9227946260	93343.51070696630	25.2984	0.009230150849866160	440	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
619	SEWER	824682.5152732100	93446.28134156610	24.9936	0.0026377086994678300	438	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
622	SEWER	824726.8429916600	93507.33523277440	24.9936	0.001988529935185370	438	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
626	SEWER	824622.2210841260	93363.50188908080	24.9936	0.0047365225368455800	438	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
632	SEWER	824685.5968711540	93317.1722742659	24.9936	0.004063512106631520	438	0	-1	Circular	0.5	0.5	0.01	0.5	0.0	0.0
633	SUBCATCHMENT	824438.2778826250	92505.0610298166	34.1376	0.0	1	0	-1	P-50x100	0.818	0.415	0.017	0.0	3426.592630581950	30.48
634	SUBCATCHMENT	824573.0854621900	92637.57663491570	31.6992	0.0143711604150046	5	0	-1	P-50x100	0.818	0.415	0.017	0.0	6464.546864496900	30.48
635	SUBCATCHMENT	823954.7013156260	92606.47976377600	29.718	0.0099710480189152	6	0	-1	P-50x100	0.818	0.415	0.017	0.0	2795.183810882100	30.48
636	SUBCATCHMENT	824239.4192295230	92701.84723970930	29.76880000000000	0.0216653429655154	10	0	-1	P-50x100	0.818	0.415	0.017	0.0	5574.522969344850	30.48
637	SUBCATCHMENT	824761.7658282410	92752.303980482	31.8516	0.0212183972578699	12	0	-1	P-50x100	0.818	0.415	0.017	0.0	875.6838593503290	30.48
638	SUBCATCHMENT	824351.9092045430	92843.57448958740	28.651200000000000	0.0059608715158501	16	0	-1	P-50x100	0.818	0.415	0.017	0.0	4675.643809112560	30.48
639	SUBCATCHMENT	824665.1107781390	92822.4652651394	30.886400000000000	0.0100296333590205	20	0	-1	P-50x100	0.818	0.415	0.017	0.0	4631.427524538760	30.48
640	SUBCATCHMENT	824477.0805208650	92840.66224541350	29.5656	0.007863378898143	22	0	-1	P-50x100	0.818	0.415	0.017	0.0	2362.9292497132200	30.48
641	SUBCATCHMENT	824540.0134949990	92913.33637506250	29.8704	0.0	23	0	-1	P-50x100	0.818	0.415	0.017	0.0	3250.2425287249600	30.48
642	SUBCATCHMENT	824358.4630581020	92993.18095704010	27.635200000000000	0.0031899215542699	27	0	-1	P-50x100	0.818	0.415	0.017	0.0	2912.3926221835300	30.48
643	SUBCATCHMENT	823352.9024192270	93123.2640602074	31.94304	0.0047470439567963	39	0	-1	P-50x100	0.818	0.415	0.017	0.0	3914.142815846100	30.48
644	SUBCATCHMENT	823227.9917079950	93147.1932896837	32.308800000000000	0.0	40	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
645	SUBCATCHMENT	823246.163882704	93163.88434896490	32.308800000000000	0.0	41	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
646	SUBCATCHMENT	823560.8910532510	93213.33275007120	30.7848	0.0	42	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
647	SUBCATCHMENT	823230.0781640130	93269.250966725	32.6136	0.0	43	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
648	SUBCATCHMENT	823296.5443819440	93327.67242139150	32.004000000000000	0.0	44	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
649	SUBCATCHMENT	823356.2797624710	93262.4626518092	32.6136	0.0	45	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
650	SUBCATCHMENT	823462.2868504590	93324.20762831830	33.0708	0.0061180342971471	46	0	-1	P-50x100	0.818	0.415	0.017	0.0	1518.5112650205500	30.48
651	SUBCATCHMENT	823638.7605350100	93388.46577480240	32.042100000000000	0.0038246993260119	53	0	-1	P-50x100	0.818	0.415	0.017	0.0	7287.085761343090	30.48
652	SUBCATCHMENT	823239.987395057	93394.9760867839	30.7848	0.0	56	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
653	SUBCATCHMENT	823621.2423938880	93499.65417843660	32.461200000000000	0.0081577909251077	57	0	-1	P-50x100	0.818	0.415	0.017	0.0	1138.8259499770500	30.48
654	SUBCATCHMENT	823740.4861940570	93446.61975016020	31.292800000000000	0.0135895027754934	61	0	-1	P-50x100	0.818	0.415	0.017	0.0	2734.55303066823	30.48
655	SUBCATCHMENT	823421.8646313010	93439.47759777790	32.308800000000000	0.0	62	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
656	SUBCATCHMENT	823370.5836566540	93511.29926133020	31.0896	0.0	63	0	-1	P-50x100	0.818	0.415	0.017	0.0	481.3565839730710	30.48
657	SUBCATCHMENT	823481.9933110450	93375.39152594910	32.9184	0.0	65	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
658	SUBCATCHMENT	824240.9426195590	92492.40488256010	34.4424	0.0	66	0	-1	P-50x100	0.818	0.415	0.017	0.0	791.6014450197570	30.48
659	SUBCATCHMENT	824160.0889968600	92499.542468439	32.9184	0.0	68	0	-1	P-50x100	0.818	0.415	0.017	0.0	1395.8674124412300	30.48
660	SUBCATCHMENT	823594.5091414090	92488.8097936355	32.308800000000000	0.0	70	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
661	SUBCATCHMENT	824704.7506866440	92473.33244867410	34.7472	0.0	71	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
662	SUBCATCHMENT	823812.5904992960	92485.76962600700	32.004000000000000	0.0	72	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
663	SUBCATCHMENT	824370.6915086930	92477.98940747450	34.1376	0.0	73	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
664	SUBCATCHMENT	823659.4457244070	92487.90454387250	32.308800000000000	0.0	74	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
665	SUBCATCHMENT	824601.9829710620	92512.50955171790	33.8328	0.0	75	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
666	SUBCATCHMENT	824178.4091182100	92528.10852051820	32.9184	0.0	76	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
667	SUBCATCHMENT	823660.5039340230	92582.76337121050	31.6992	0.0085547092928376	81	0	-1	P-50x100	0.818	0.415	0.017	0.0	6515.922644696890	30.48
668	SUBCATCHMENT	824761.4744227060	92614.29643551510	34.7472	0.0	82	0	-1	P-50x100	0.818	0.415	0.017	0.0	3315.6830677151000	30.48
669	SUBCATCHMENT	824319.6656356960	92577.3083221184	34.4424	0.0	84	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
670	SUBCATCHMENT	824423.916627192	92620.85213503310	31.6992	0.0	85	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
671	SUBCATCHMENT	824675.10832481	92698.64667944180	31.0896	0.0	86	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
672	SUBCATCHMENT	823991.1275677740	93313.43994985490	27.8892	0.0092298722903603	87	0	-1	P-50x100	0.818	0.415	0.017	0.0	3019.64221423826	30.48
673	SUBCATCHMENT	824729.6148657970	92775.69917533970	31.5468	0.0052519183670264	92	0	-1	P-50x100	0.818	0.415	0.017	0.0	1768.935339575730	30.48
674	SUBCATCHMENT	824377.5705198880	92748.32658008490	29.5656	0.0	93	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
675	SUBCATCHMENT	824262.9302491660	92863.85087403490	27.5844	0.002055517015288	96	0	-1	P-50x100	0.818	0.415	0.017	0.0	4519.692092501630	30.48
676	SUBCATCHMENT	824380.3968142340	93029.68561736300	27.7368	0.0	98	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
677	SUBCATCHMENT	824292.8318893640	93093.51625636990	26.416000000000000	0.0024484641857222	101	0	-1	P-50x100	0.818	0.415	0.017	0.0	3794.3393471607700	30.48
678	SUBCATCHMENT	824189.2231965820	93169.04030532210	26.3144	0.0022466813303068	102	0	-1	P-50x100	0.818	0.415	0.017	0.0	4135.1231590690900	30.48
679	SUBCATCHMENT	823228.5009246540	93176.98246426700	32.308800000000000	0.0	105	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
680	SUBCATCHMENT	824073.6448277380	93253.28897015670	26.9748	0.0086959053804597	106	0	-1	P-50x100	0.818	0.415	0.017	0.0	3205.0615526047200	30.48
681	SUBCATCHMENT	823239.5867730480	93415.80171201300	30.7848	0.0	108	0	-1	P-50x100	0.818	0.415	0.017	0.0	798.8854805361050	30.48
682	SUBCATCHMENT	823505.8457466300	93514.25277027970	31.0896	0.0	111	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
683	SUBCATCHMENT	824621.0349329560	93219.45987781410	28.40736	0.009277442766185	116	0	-1	P-50x100	0.818	0.415	0.017	0.0	4005.545163312400	30.48
684	SUBCATCHMENT	824701.4139321970	93162.07229259040	29.74848	0.0206397950764813	121	0	-1	P-50x100	0.818	0.415	0.017	0.0	2250.5804843445700	30.48
685	SUBCATCHMENT	824752.7259360080	92861.28193929820	31.8516	0.0198095130474514	122	0	-1	P-50x100	0.818	0.415	0.017	0.0	1406.9458412853600	30.48
686	SUBCATCHMENT	824698.3343783570	93034.2220082902	30.1752	0.0144469253408662	124	0	-1	P-50x100	0.818	0.415	0.017	0.0	1286.1288863617700	30.48
687	SUBCATCHMENT	824757.4587483890	93075.32812114700	30.7848	0.0281258947220431	128	0	-1	P-50x100	0.818	0.415	0.017	0.0	990.9342360638470	30.48
688	SUBCATCHMENT	824764.9672311860	92956.98073982570	31.6992	0.0	129	0	-1	P-50x100	0.818	0.415	0.017	0.0	151.6025856351170	30.48
689	SUBCATCHMENT	823868.2276719070	93403.21607030250	29.0576	0.0093109180306181	131	0	-1	P-50x100	0.818	0.415	0.017	0.0	6984.502257043520	30.48
690	SUBCATCHMENT	823991.1299927690	93313.44179985100	27.8892	0.0092303689868825	134	0	-1	P-50x100	0.818	0.415	0.017	0.0	3019.479723899220	30.48
691	SUBCATCHMENT	824087.8099327410	93242.96772413270	26.8224	0.0086956485770647	136	0	-1	P-50x100	0.818	0.415	0.017	0.0	3205.156205772990	30.48
692	SUBCATCHMENT	824170.9523831220	93182.3624120094	26.3652	0.0022467354736292	139	0	-1	P-50x100	0.818	0.415	0.017	0.0	4135.023508127070	30.48
693	SUBCATCHMENT	824245.6486837310	93127.91122091450	26.2128	0.0	141	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
694	SUBCATCHMENT	824380.4012142250	93029.68821735880	27.7368	0.0	142	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
695	SUBCATCHMENT	824644.6094358080	92837.3342520684	30.6324	0.0100299513300728	143	0	-1	P-50x100	0.818	0.415	0.017	0.0	4631.2806983145000	30.48
696	SUBCATCHMENT	824729.6176157900	92775.70247533350	31.5468	0.0052517033362484	145	0	-1	P-50x100	0.818	0.415	0.017	0.0	1769.007768560780	30.48
697	SUBCATCHMENT	824764.6510760240	92750.18676572930	31.902400000000000	0.0212226276549199	147	0	-1	P-50x100	0.818	0.415	0.017	0.0	875.509305545045	30.48
698	SUBCATCHMENT	823587.7349995600	93183.75350922950	29.8704	0.0	150	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
699	SUBCATCHMENT	824429.0054836830	92994.25452156180	28.1432	0.0066778315316598	153	0	-1	P-50x100	0.818	0.415	0.017	0.0	2782.431379394460	30.48
700	SUBCATCHMENT	824475.8031734200	92960.14155645210	29.108400000000000	0.0291530455927912	155	0	-1	P-50x100	0.818	0.415	0.017	0.0	1593.3676586945100	30.48
701	SUBCATCHMENT	823252.8109776620	92503.86336569610	31.0896	0.0	156	0	-1	P-50x100	0.818	0.415	0.017	0.0	613.555825597042	30.48
702	SUBCATCHMENT	823255.4682083280	92827.29686175990	32.156400000000000	0.0263589729552766	161	0	-1	P-50x100	0.818	0.415	0.017	0.0	2467.172302590860	30.48
703	SUBCATCHMENT	823397.992079048	92929.81661710230	31.3944	0.0	162	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
704	SUBCATCHMENT	823320.9540831240	92839.62809747890	32.308800000000000	0.1683582014807770	164	0	-1	P-50x100	0.818	0.415	0.017	0.0	331.0906359757280	30.48
705	SUBCATCHMENT	823282.8235093860	93029.20631832130	31.6992	0.0	165	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
706	SUBCATCHMENT	823240.8703275270	93028.75762403520	30.9372	0.0178578891032408	166	0	-1	P-50x100	0.818	0.415	0.017	0.0	1560.7058504435400	30.48
707	SUBCATCHMENT	823285.2654386640	92914.72692277340	30.9372	0.0060929093282041	169	0	-1	P-50x100	0.818	0.415	0.017	0.0	4574.319179670890	30.48
708	SUBCATCHMENT	824098.0341189600	92707.49868173990	29.01696	0.0024294516457648	171	0	-1	P-50x100	0.818	0.415	0.017	0.0	3824.033302410170	30.48
709	SUBCATCHMENT	824173.8697272890	92775.0712265959	27.1272	0.0	175	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
710	SUBCATCHMENT	824152.0394209490	92762.24872723910	28.956000000000000	0.0	176	0	-1	P-50x100	0.818	0.415	0.017	0.0	430.5841124708650	30.48
711	SUBCATCHMENT	823266.004361741	92502.65266390070	31.0896	0.0	180	0	-1	P-50x100	0.818	0.415	0.017	0.0	621.5097601427520	30.48
712	SUBCATCHMENT	823226.1509214950	92542.7689458942	31.0896	0.0	183	0	-1	P-50x100	0.818	0.415	0.017	0.0	722.6657679221350	30.48
713	SUBCATCHMENT	823296.1550753120	92519.27217585710	31.3944	0.0065705753194836	186	0	-1	P-50x100	0.818	0.415	0.017	0.0	2827.851001860250	30.48
714	SUBCATCHMENT	823232.0111756300	92582.15029475390	32.9184	0.0	187	0	-1	P-50x100	0.818	0.415	0.017	0.0	1000.976278210660	30.48
715	SUBCATCHMENT	823276.3743556170	92596.97281612530	33.0708	0.0041077598986653	189	0	-1	P-50x100	0.818	0.415	0.017	0.0	2261.647279583840	30.48
716	SUBCATCHMENT	823359.2844231290	92587.5128683789	33.12160000000000	0.001282025211695	195	0	-1	P-50x100	0.818	0.415	0.017	0.0	7246.584478410510	30.48
717	SUBCATCHMENT	824262.2808004660	92963.55674962090	27.432	0.0	201	0	-1	P-50x100	0.818	0.415	0.017	0.0	3969.830319254860	30.48
718	SUBCATCHMENT	823945.4643450700	92513.7695911133	32.308800000000000	0.0	203	0	-1	P-50x100	0.818	0.415	0.017	0.0	2197.427902231810	30.48
719	SUBCATCHMENT	824099.6112758060	92740.19292968330	28.346400000000000	0.0187228856905579	207	0	-1	P-50x100	0.818	0.415	0.017	0.0	2977.20260227359	30.48
720	SUBCATCHMENT	824046.8656812980	92660.49940573750	29.260800000000000	0.0	208	0	-1	P-50x100	0.818	0.415	0.017	0.0	269.7261831909160	30.48
721	SUBCATCHMENT	824784.2562483300	92553.88346073310	35.9664	0.0	210	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
722	SUBCATCHMENT	824696.3799822670	92573.05503062630	34.4424	0.0258376648829814	212	0	-1	P-50x100	0.818	0.415	0.017	0.0	719.1287635377050	30.48
723	SUBCATCHMENT	823868.2258385780	93403.21253697590	29.0576	0.0093109077932938	213	0	-1	P-50x100	0.818	0.415	0.017	0.0	6984.509936489700	30.48
724	SUBCATCHMENT	823743.9463134350	93494.21729446710	31.6992	0.0442729726385194	216	0	-1	P-50x100	0.818	0.415	0.017	0.0	1678.731460090310	30.48
725	SUBCATCHMENT	824089.8963952350	92558.62985947830	32.004000000000000	0.0	218	0	-1	P-50x100	0.818	0.415	0.017	0.0	107.92539080980800	30.48
726	SUBCATCHMENT	823844.032786964	92644.74515391320	29.972000000000000	0.0066896928526219	221	0	-1	P-50x100	0.818	0.415	0.017	0.0	1388.748961226030	30.48
727	SUBCATCHMENT	823788.6013978250	92668.6863393647	29.5656	0.0	223	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
728	SUBCATCHMENT	823664.4365461580	92738.53069967600	30.7848	0.0	224	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
729	SUBCATCHMENT	823508.752237526	92840.3026561306	31.0896	0.0092979832130922	225	0	-1	P-50x100	0.818	0.415	0.017	0.0	4995.870495291130	30.48
730	SUBCATCHMENT	823226.7095327190	93072.18603605520	31.3944	0.0	230	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
731	SUBCATCHMENT	824585.168154014	92474.99949141520	33.8328	0.0	231	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
732	SUBCATCHMENT	824654.2154665970	92635.49300575120	32.9184	0.0	232	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
733	SUBCATCHMENT	823232.1076889000	93387.97817259990	32.004000000000000	0.0	233	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
734	SUBCATCHMENT	823748.4441535730	92551.78497664890	31.3944	0.011953919452737	236	0	-1	P-50x100	0.818	0.415	0.017	0.0	6217.411142333110	30.48
735	SUBCATCHMENT	824094.1442867410	92655.0101667166	30.48	0.0	237	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
736	SUBCATCHMENT	823381.8238970980	93075.26849762710	31.91691428571430	0.0108212331871844	244	0	-1	P-50x100	0.818	0.415	0.017	0.0	1717.0508830735700	30.48
737	SUBCATCHMENT	823708.6626243710	93363.5417163171	30.141333333333300	0.0128293098396105	246	0	-1	P-50x100	0.818	0.415	0.017	0.0	4344.880955941760	30.48
738	SUBCATCHMENT	823493.329407546	92490.22029178420	32.9184	0.0	254	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
739	SUBCATCHMENT	823586.548101935	92626.16532440750	32.004000000000000	0.0	255	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
740	SUBCATCHMENT	824462.5314499650	92721.0908345528	29.8704	0.0	256	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
741	SUBCATCHMENT	823222.0114216610	92743.5858946239	32.9184	0.0	257	0	-1	P-50x100	0.818	0.415	0.017	0.0	67.79736962227970	30.48
742	SUBCATCHMENT	824372.7205795850	92917.8593410154	28.346400000000000	0.0	259	0	-1	P-50x100	0.818	0.415	0.017	0.0	150.61599330085400	30.48
743	SUBCATCHMENT	824036.7170966580	92482.64518459390	32.004000000000000	0.0	261	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
744	SUBCATCHMENT	823445.4188341950	92632.29786214140	32.156400000000000	0.00637531906031	262	0	-1	P-50x100	0.818	0.415	0.017	0.0	7286.148279101350	30.48
745	SUBCATCHMENT	824614.4791127340	93104.01810203300	28.85440000000000	0.0044775824518157	265	0	-1	P-50x100	0.818	0.415	0.017	0.0	4149.696448909640	30.48
746	SUBCATCHMENT	824007.8152593980	93418.13714046000	28.651200000000000	0.0	267	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
747	SUBCATCHMENT	824760.5862348390	93105.39477507120	31.0896	0.0	268	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
748	SUBCATCHMENT	824540.0155949950	92913.33850005890	29.8704	0.0	269	0	-1	P-50x100	0.818	0.415	0.017	0.0	3250.110975736880	30.48
749	SUBCATCHMENT	823743.951424946	93494.21867724090	31.6992	0.0442778015100107	271	0	-1	P-50x100	0.818	0.415	0.017	0.0	1678.548380122180	30.48
750	SUBCATCHMENT	824774.2503933530	92787.01988167870	32.308800000000000	0.0	273	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
751	SUBCATCHMENT	824751.2219725820	92922.87383098710	30.7848	0.0	274	0	-1	P-50x100	0.818	0.415	0.017	0.0	1262.2158152574100	30.48
752	SUBCATCHMENT	824766.180607139	92971.68412915830	31.0896	0.0	276	0	-1	P-50x100	0.818	0.415	0.017	0.0	28.882233880517100	30.48
753	SUBCATCHMENT	824129.8427893860	93472.33692996450	28.651200000000000	0.0	278	0	-1	P-50x100	0.818	0.415	0.017	0.0	1744.160131555080	30.48
754	SUBCATCHMENT	824173.4559281150	93417.47834177800	28.651200000000000	0.0	281	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
755	SUBCATCHMENT	824506.7257162410	93401.48650529590	26.379054545454500	0.002919795449456	284	0	-1	P-50x100	0.818	0.415	0.017	0.0	6363.667702633600	30.48
756	SUBCATCHMENT	823289.2978583240	93496.14615050630	31.0515	0.0124429793540141	300	0	-1	P-50x100	0.818	0.415	0.017	0.0	2986.520747381260	30.48
757	SUBCATCHMENT	824403.455501449	93387.96395636170	26.754666666666700	0.0071381156859923	302	0	-1	P-50x100	0.818	0.415	0.017	0.0	3904.5195155204800	30.48
758	SUBCATCHMENT	824427.3429453400	93361.4174039002	26.5176	0.0	310	0	-1	P-50x100	0.818	0.415	0.017	0.0	1463.033894977230	30.48
759	SUBCATCHMENT	824411.221464583	93446.57574838820	26.5176	0.0	314	0	-1	P-50x100	0.818	0.415	0.017	0.0	2979.639424932560	30.48
760	SUBCATCHMENT	824744.8996430450	93400.99105564270	30.6324	0.3424593913832610	318	0	-1	P-50x100	0.818	0.415	0.017	0.0	244.1537248030250	30.48
761	SUBCATCHMENT	824306.8662112940	93399.61187751	27.432	0.0	320	0	-1	P-50x100	0.818	0.415	0.017	0.0	4733.640245483770	30.48
762	SUBCATCHMENT	824717.3799781750	93493.16223239990	28.041600000000000	0.0	322	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
763	SUBCATCHMENT	824262.0538497	93501.08860600970	28.346400000000000	0.0	323	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
764	SUBCATCHMENT	824023.9477757200	93462.7076542064	29.13888	0.0365733007256122	324	0	-1	P-50x100	0.818	0.415	0.017	0.0	2032.149970755910	30.48
765	SUBCATCHMENT	824348.0016948450	93481.6699308408	27.432	0.0	329	0	-1	P-50x100	0.818	0.415	0.017	0.0	1654.3800919037700	30.48
766	SUBCATCHMENT	824652.545519935	93403.99656873960	28.041600000000000	0.0	333	0	-1	P-50x100	0.818	0.415	0.017	0.0	3121.458993038710	30.48
767	SUBCATCHMENT	824395.3653842970	93210.49379574690	26.8224	0.003377898492062	337	0	-1	P-50x100	0.818	0.415	0.017	0.0	5500.641314019280	30.48
768	SUBCATCHMENT	823919.1787589140	93480.66428416650	29.46400000000000	0.0201465496879075	340	0	-1	P-50x100	0.818	0.415	0.017	0.0	3227.953620218840	30.48
769	SUBCATCHMENT	823789.4308689250	93509.31608536550	32.308800000000000	0.0	343	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
770	SUBCATCHMENT	824396.9767410740	93428.9602588134	26.70048	0.0171946356879428	344	0	-1	P-50x100	0.818	0.415	0.017	0.0	1620.907386804570	30.48
771	SUBCATCHMENT	824163.8159473970	93263.8241490874	27.7368	0.0	349	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
772	SUBCATCHMENT	824507.5014600240	93282.9759607826	26.8224	0.0	350	0	-1	P-50x100	0.818	0.415	0.017	0.0	2058.235102177400	30.48
773	SUBCATCHMENT	824425.1822246640	92997.04521597840	28.448	0.0147965359649342	352	0	-1	P-50x100	0.818	0.415	0.017	0.0	4395.091402076620	30.48
774	SUBCATCHMENT	823291.7318915680	92808.08246057330	33.2232	0.0	355	0	-1	P-50x100	0.818	0.415	0.017	0.0	464.5152000000000	30.48
775	SUBCATCHMENT	824488.9122222030	93177.40879691700	27.7368	0.0	356	0	-1	P-50x100	0.818	0.415	0.017	0.0	7936.387807706280	30.48
776	SUBCATCHMENT	824298.039525264	92480.9246789416	34.4424	0.0	360	0	-1	P-50x100	0.818	0.415	0.017	0.0	269.290248200176	30.48
